date,deal_type,role,company_name,title,url
2021-11-23,acquisition,target,stake,"CCI approves proposed combination involving (a) acquisition of stake by Veolia Environnement S.A (Veolia) in SUEZ (S.A), and (b) acquisition of stake in New Suez by Meridiam, Global Infrastructure Management, LLC, La Cai...",https://pib.gov.in/PressReleasePage.aspx?PRID=1774330
2021-11-23,acquisition,acquirer,Veolia Environnement S,"CCI approves proposed combination involving (a) acquisition of stake by Veolia Environnement S.A (Veolia) in SUEZ (S.A), and (b) acquisition of stake in New Suez by Meridiam, Global Infrastructure Management, LLC, La Cai...",https://pib.gov.in/PressReleasePage.aspx?PRID=1774330
2021-11-23,acquisition,target,stake,"CCI approves proposed combination involving (a) acquisition of stake by Veolia Environnement S.A (Veolia) in SUEZ (S.A), and (b) acquisition of stake in New Suez by Meridiam, Global Infrastructure Management, LLC, La Cai...",https://pib.gov.in/PressReleasePage.aspx?PRID=1774331
2021-11-23,acquisition,acquirer,Veolia Environnement S,"CCI approves proposed combination involving (a) acquisition of stake by Veolia Environnement S.A (Veolia) in SUEZ (S.A), and (b) acquisition of stake in New Suez by Meridiam, Global Infrastructure Management, LLC, La Cai...",https://pib.gov.in/PressReleasePage.aspx?PRID=1774331
2021-11-15,acquisition,target,ASK Investment Managers Limited,CCI approves acquisition of 71.25% shareholding of ASK Investment Managers Limited by BCP TopCo XII Pte Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1772044
2021-11-15,acquisition,acquirer,BCP TopCo XII Pte Ltd,CCI approves acquisition of 71.25% shareholding of ASK Investment Managers Limited by BCP TopCo XII Pte Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1772044
2021-10-25,acquisition,target,Parexel International Corporation,"CCI approves acquisition of Parexel International Corporation by Phoenix Parentco, Inc.",https://pib.gov.in/PressReleasePage.aspx?PRID=1766361
2021-10-25,acquisition,acquirer,Phoenix Parentco,"CCI approves acquisition of Parexel International Corporation by Phoenix Parentco, Inc.",https://pib.gov.in/PressReleasePage.aspx?PRID=1766361
2021-09-23,acquisition,target,shares in Fullerton India Credit Company Limited,"CCI approves acquisition of shares in Fullerton India Credit Company Limited by Sumitomo Mitsui Financial Group, Inc.",https://pib.gov.in/PressReleasePage.aspx?PRID=1757361
2021-09-23,acquisition,acquirer,Sumitomo Mitsui Financial Group,"CCI approves acquisition of shares in Fullerton India Credit Company Limited by Sumitomo Mitsui Financial Group, Inc.",https://pib.gov.in/PressReleasePage.aspx?PRID=1757361
2021-09-09,acquisition,target,Indiabulls Asset Management Company Limited and Indiabulls Trustee Company Limited,CCI approves acquisition of Indiabulls Asset Management Company Limited and Indiabulls Trustee Company Limited by Nextbillion Technology Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1753610
2021-09-09,acquisition,acquirer,Nextbillion Technology Private Limited,CCI approves acquisition of Indiabulls Asset Management Company Limited and Indiabulls Trustee Company Limited by Nextbillion Technology Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1753610
2021-09-09,acquisition,target,Inflow Technologies Private Limited,CCI approves acquisition of Inflow Technologies Private Limited by Savex Technologies Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1753611
2021-09-09,acquisition,acquirer,Savex Technologies Private Limited,CCI approves acquisition of Inflow Technologies Private Limited by Savex Technologies Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1753611
2021-08-13,acquisition,target,shares by MacRitchie Investments and Fort Canning Investments; and voting rights,CCI approves acquisition of shares by MacRitchie Investments and Fort Canning Investments; and voting rights by Mr. Bhavish Aggarwal in ANI Technologies Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1745503
2021-08-13,acquisition,acquirer,Mr. Bhavish Aggarwal in ANI Technologies Private Limited,CCI approves acquisition of shares by MacRitchie Investments and Fort Canning Investments; and voting rights by Mr. Bhavish Aggarwal in ANI Technologies Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1745503
2021-08-13,acquisition,target,shares,CCI approves acquisition of shares by Plum Wood Investment and voting rights by Mr. Bhavish Aggarwal in ANI Technologies Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1745505
2021-08-13,acquisition,acquirer,Plum Wood Investment and voting rights by Mr,CCI approves acquisition of shares by Plum Wood Investment and voting rights by Mr. Bhavish Aggarwal in ANI Technologies Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1745505
2021-08-10,acquisition,target,Bikaji Foods International Limited,"CCI approves acquisition of Bikaji Foods International Limited by Lighthouse India Fund III, Limited (Fund III) and Lighthouse India III Employee Trust",https://pib.gov.in/PressReleasePage.aspx?PRID=1744506
2021-08-10,acquisition,acquirer,Lighthouse India Fund III,"CCI approves acquisition of Bikaji Foods International Limited by Lighthouse India Fund III, Limited (Fund III) and Lighthouse India III Employee Trust",https://pib.gov.in/PressReleasePage.aspx?PRID=1744506
2021-08-04,acquisition,target,equity stake in PNB Housing Finance Limited,"CCI receives notice relating to acquisition of equity stake in PNB Housing Finance Limited by Pluto Investments S.à r.l. and Salisbury Investments Private Limited, under Green Channel and is deemed approved",https://pib.gov.in/PressReleasePage.aspx?PRID=1742299
2021-08-04,acquisition,acquirer,Pluto Investments S,"CCI receives notice relating to acquisition of equity stake in PNB Housing Finance Limited by Pluto Investments S.à r.l. and Salisbury Investments Private Limited, under Green Channel and is deemed approved",https://pib.gov.in/PressReleasePage.aspx?PRID=1742299
2021-07-20,acquisition,target,Mukand Limited,"CCI approves acquisition of Mukand Limited by Bajaj Sevashram Private Limited, Bachhraj & Company Private Limited, Bachhraj Factories Private Limited and Sanraj Nayan Investments Private Limited",https://pib.gov.in/PressReleasePage.aspx?PRID=1737296
2021-07-20,acquisition,acquirer,Bajaj Sevashram Private Limited,"CCI approves acquisition of Mukand Limited by Bajaj Sevashram Private Limited, Bachhraj & Company Private Limited, Bachhraj Factories Private Limited and Sanraj Nayan Investments Private Limited",https://pib.gov.in/PressReleasePage.aspx?PRID=1737296
2021-07-15,acquisition,target,equity stake in JSW Cement,"CCI receives notice relating to acquisition of equity stake in JSW Cement by Synergy Metals Investments Holding Limited, under Green Channel and is deemed approved",https://pib.gov.in/PressReleasePage.aspx?PRID=1735761
2021-07-15,acquisition,acquirer,Synergy Metals Investments Holding Limited,"CCI receives notice relating to acquisition of equity stake in JSW Cement by Synergy Metals Investments Holding Limited, under Green Channel and is deemed approved",https://pib.gov.in/PressReleasePage.aspx?PRID=1735761
2021-07-01,acquisition,target,SB Energy Holding Limited,CCI approves acquisition of SB Energy Holding Limited by Adani Green Energy Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1731853
2021-07-01,acquisition,acquirer,Adani Green Energy Limited,CCI approves acquisition of SB Energy Holding Limited by Adani Green Energy Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1731853
2021-06-25,acquisition,target,Zuarinagar plant of Zuari Agro Chemicals Limited,CCI approves acquisition of Zuarinagar plant of Zuari Agro Chemicals Limited by Paradeep Phosphates Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1730316
2021-06-25,acquisition,acquirer,Paradeep Phosphates Limited,CCI approves acquisition of Zuarinagar plant of Zuari Agro Chemicals Limited by Paradeep Phosphates Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1730316
2021-06-22,acquisition,target,additional equity shareholding,CCI approves acquisition of additional equity shareholding by Heineken International B.V. of United Breweries Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1729307
2021-06-22,acquisition,acquirer,Heineken International B,CCI approves acquisition of additional equity shareholding by Heineken International B.V. of United Breweries Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1729307
2021-06-03,acquisition,target,"Avana Logistek Limited, Transworld Feeders Private Limited and Transworld Feeders FZCO","CCI approves acquisition of Avana Logistek Limited, Transworld Feeders Private Limited and Transworld Feeders FZCO by Unifeeder ISC FZCO",https://pib.gov.in/PressReleasePage.aspx?PRID=1724169
2021-06-03,acquisition,acquirer,Unifeeder ISC FZCO,"CCI approves acquisition of Avana Logistek Limited, Transworld Feeders Private Limited and Transworld Feeders FZCO by Unifeeder ISC FZCO",https://pib.gov.in/PressReleasePage.aspx?PRID=1724169
2021-05-18,acquisition,target,additional 25% shareholding of Adani Krishnapatnam Port Limited,CCI approves proposed acquisition of additional 25% shareholding of Adani Krishnapatnam Port Limited by Adani Ports and Special Economic Zone Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1719647
2021-05-18,acquisition,acquirer,Adani Ports and Special Economic Zone Limited,CCI approves proposed acquisition of additional 25% shareholding of Adani Krishnapatnam Port Limited by Adani Ports and Special Economic Zone Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1719647
2021-05-18,acquisition,target,YES Asset Management (India) Limited and YES Trustee Limited,CCI approves the acquisition of YES Asset Management (India) Limited and YES Trustee Limited by GPL Finance and Investments Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1719649
2021-05-18,acquisition,acquirer,GPL Finance and Investments Limited,CCI approves the acquisition of YES Asset Management (India) Limited and YES Trustee Limited by GPL Finance and Investments Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1719649
2021-05-10,acquisition,target,100% shareholding and sole control of Ingram Micro Inc.,CCI approves proposed acquisition of 100% shareholding and sole control of Ingram Micro Inc. by Imola Acquisition Corporation,https://pib.gov.in/PressReleasePage.aspx?PRID=1717352
2021-05-10,acquisition,acquirer,Imola Acquisition Corporation,CCI approves proposed acquisition of 100% shareholding and sole control of Ingram Micro Inc. by Imola Acquisition Corporation,https://pib.gov.in/PressReleasePage.aspx?PRID=1717352
2021-04-13,acquisition,target,89.6% of equity shareholding of Gangavaram Port Limited,CCI approves acquisition of 89.6% of equity shareholding of Gangavaram Port Limited by Adani Ports and Special Economic Zones Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1711469
2021-04-13,acquisition,acquirer,Adani Ports and Special Economic Zones Limited,CCI approves acquisition of 89.6% of equity shareholding of Gangavaram Port Limited by Adani Ports and Special Economic Zones Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1711469
2021-04-12,acquisition,target,shareholding in Magma Fincorp Limited,CCI approves acquisition of shareholding in Magma Fincorp Limited by Rising Sun Holdings Private Limited and Mr Sanjay Chamria and Mr Mayank Poddar,https://pib.gov.in/PressReleasePage.aspx?PRID=1711188
2021-04-12,acquisition,acquirer,Rising Sun Holdings Private Limited and Mr Sanjay Chamria and Mr Mayank Poddar,CCI approves acquisition of shareholding in Magma Fincorp Limited by Rising Sun Holdings Private Limited and Mr Sanjay Chamria and Mr Mayank Poddar,https://pib.gov.in/PressReleasePage.aspx?PRID=1711188
2021-04-06,acquisition,target,"Principal Asset Management Private Limited, Principal Trustee Company Private Limited and Principal Retirement Advisors Private Limited","CCI approves proposed combination relating to acquisition of Principal Asset Management Private Limited, Principal Trustee Company Private Limited and Principal Retirement Advisors Private Limited by Sundaram Asset Manag...",https://pib.gov.in/PressReleasePage.aspx?PRID=1709892
2021-04-06,acquisition,acquirer,Sundaram Asset Manag,"CCI approves proposed combination relating to acquisition of Principal Asset Management Private Limited, Principal Trustee Company Private Limited and Principal Retirement Advisors Private Limited by Sundaram Asset Manag...",https://pib.gov.in/PressReleasePage.aspx?PRID=1709892
2021-03-19,acquisition,target,NESCO Utility,CCI approves acquisition of 51% of the equity share capital of NESCO Utility by Tata Power Company Limited from Grid Corporation of Odisha Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1706125
2021-03-19,acquisition,acquirer,Tata Power Company Limited,CCI approves acquisition of 51% of the equity share capital of NESCO Utility by Tata Power Company Limited from Grid Corporation of Odisha Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1706125
2021-02-25,acquisition,target,stake in Technip Energies B.V.,CCI approves proposed combination in acquisition of stake in Technip Energies B.V. by Bpifrance Participations S.A,https://pib.gov.in/PressReleasePage.aspx?PRID=1700815
2021-02-25,acquisition,acquirer,Bpifrance Participations S,CCI approves proposed combination in acquisition of stake in Technip Energies B.V. by Bpifrance Participations S.A,https://pib.gov.in/PressReleasePage.aspx?PRID=1700815
2021-02-23,acquisition,target,Tata Communications Limited,CCI approves acquisition of Tata Communications Limited by Panatone Finvest Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1700106
2021-02-23,acquisition,acquirer,Panatone Finvest Limited,CCI approves acquisition of Tata Communications Limited by Panatone Finvest Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1700106
2021-02-23,acquisition,target,API Holdings Private Limited equity shareholding,CCI approves acquisition of API Holdings Private Limited equity shareholding by CDPQ Private Equity Asia Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1700108
2021-02-23,acquisition,acquirer,CDPQ Private Equity Asia Pte,CCI approves acquisition of API Holdings Private Limited equity shareholding by CDPQ Private Equity Asia Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1700108
2021-01-29,acquisition,target,Indo Gulf Fertilisers,CCI approves acquisition of Indo Gulf Fertilisers by Indorama India Private Limited.,https://pib.gov.in/PressReleasePage.aspx?PRID=1693132
2021-01-29,acquisition,acquirer,Indorama India Private Limited,CCI approves acquisition of Indo Gulf Fertilisers by Indorama India Private Limited.,https://pib.gov.in/PressReleasePage.aspx?PRID=1693132
2021-01-21,acquisition,target,stake,"CCI approves the acquisition of stake by Axis Bank Limited, Axis Capital Limited and Axis Securities Limited in Max Life Insurance Company Limited",https://pib.gov.in/PressReleasePage.aspx?PRID=1690699
2021-01-21,acquisition,acquirer,Axis Bank Limited,"CCI approves the acquisition of stake by Axis Bank Limited, Axis Capital Limited and Axis Securities Limited in Max Life Insurance Company Limited",https://pib.gov.in/PressReleasePage.aspx?PRID=1690699
2021-01-12,acquisition,target,stake in Ecom,CCI approves acquisition of stake in Ecom by PG Esmeralda,https://pib.gov.in/PressReleasePage.aspx?PRID=1687846
2021-01-12,acquisition,acquirer,PG Esmeralda,CCI approves acquisition of stake in Ecom by PG Esmeralda,https://pib.gov.in/PressReleasePage.aspx?PRID=1687846
2021-01-12,acquisition,target,100% equity interest and joint control in Virtusa Corporation,"CCI approves Proposed Combination in acquisition of 100% equity interest and joint control in Virtusa Corporation by Austin HoldCo., GIC Investor and CPPIB Investor",https://pib.gov.in/PressReleasePage.aspx?PRID=1687847
2021-01-12,acquisition,acquirer,Austin HoldCo,"CCI approves Proposed Combination in acquisition of 100% equity interest and joint control in Virtusa Corporation by Austin HoldCo., GIC Investor and CPPIB Investor",https://pib.gov.in/PressReleasePage.aspx?PRID=1687847
2021-01-08,acquisition,target,the Columbia Asia Hospitals Private Limited,CCI approves acquisition of 100% shareholding of the Columbia Asia Hospitals Private Limited by Manipal Health Enterprises Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1687115
2021-01-08,acquisition,acquirer,Manipal Health Enterprises Private Limited,CCI approves acquisition of 100% shareholding of the Columbia Asia Hospitals Private Limited by Manipal Health Enterprises Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1687115
2020-11-12,acquisition,target,Jio Platforms Limited,CCI approves acquisition of 7.73% equity share capital of Jio Platforms Limited by Google International LLC,https://pib.gov.in/PressReleasePage.aspx?PRID=1672142
2020-11-12,acquisition,acquirer,Google International LLC,CCI approves acquisition of 7.73% equity share capital of Jio Platforms Limited by Google International LLC,https://pib.gov.in/PressReleasePage.aspx?PRID=1672142
2020-11-12,acquisition,target,(i) Orix Wind SPVs by Greenko Energy Holdings (GEH) from ORIX Corporation (Orix) and (ii) equity stake in GEH,CCI approves the acquisition of (i) Orix Wind SPVs by Greenko Energy Holdings (GEH) from ORIX Corporation (Orix) and (ii) equity stake in GEH by Orix,https://pib.gov.in/PressReleasePage.aspx?PRID=1672357
2020-11-12,acquisition,acquirer,Orix,CCI approves the acquisition of (i) Orix Wind SPVs by Greenko Energy Holdings (GEH) from ORIX Corporation (Orix) and (ii) equity stake in GEH by Orix,https://pib.gov.in/PressReleasePage.aspx?PRID=1672357
2020-11-02,acquisition,target,General Insurance Business of Bharti AXA,CCI approves acquisition of General Insurance Business of Bharti AXA by ICICI Lombard,https://pib.gov.in/PressReleasePage.aspx?PRID=1669524
2020-11-02,acquisition,acquirer,ICICI Lombard,CCI approves acquisition of General Insurance Business of Bharti AXA by ICICI Lombard,https://pib.gov.in/PressReleasePage.aspx?PRID=1669524
2020-10-14,acquisition,target,solar energy generation assets of Adani Green Energy Ten Limited,CCI approves acquisition of solar energy generation assets of Adani Green Energy Ten Limited by Adani Green Energy Twenty-Three Ltd,https://pib.gov.in/PressReleasePage.aspx?PRID=1664236
2020-10-14,acquisition,acquirer,Adani Green Energy Twenty-Three Ltd,CCI approves acquisition of solar energy generation assets of Adani Green Energy Ten Limited by Adani Green Energy Twenty-Three Ltd,https://pib.gov.in/PressReleasePage.aspx?PRID=1664236
2020-10-14,acquisition,target,shares in CG Power and Industrial Solutions Limited,CCI approves acquisition of shares in CG Power and Industrial Solutions Limited by Tube Investments of India Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1664237
2020-10-14,acquisition,acquirer,Tube Investments of India Limited,CCI approves acquisition of shares in CG Power and Industrial Solutions Limited by Tube Investments of India Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1664237
2020-09-23,acquisition,target,Medlife,CCI approves acquisition of 100% equity shares of Medlife by API Holdings and of up to 19.59% equity share capital of API Holdings by Medlife’s shareholders,https://pib.gov.in/PressReleasePage.aspx?PRID=1658006
2020-09-23,acquisition,acquirer,API Holdings and of up to 19,CCI approves acquisition of 100% equity shares of Medlife by API Holdings and of up to 19.59% equity share capital of API Holdings by Medlife’s shareholders,https://pib.gov.in/PressReleasePage.aspx?PRID=1658006
2020-09-19,acquisition,target,"Nutrition & Biosciences, Inc.","CCI approves acquisition of Nutrition & Biosciences, Inc. by International Flavors & Fragrances Inc.",https://pib.gov.in/PressReleasePage.aspx?PRID=1656564
2020-09-19,acquisition,acquirer,International Flavors & Fragrances Inc,"CCI approves acquisition of Nutrition & Biosciences, Inc. by International Flavors & Fragrances Inc.",https://pib.gov.in/PressReleasePage.aspx?PRID=1656564
2020-09-19,acquisition,target,sole control over Bombardier Transportation’s,"CCI approves acquisition of sole control over Bombardier Transportation’s by Alstom S.A., AND acquisition of approximately 18% and 3% share capital of Alstom S.A. by Caisse de dépôt et placement du Québec (CDPQ) and Bomb...",https://pib.gov.in/PressReleasePage.aspx?PRID=1656565
2020-09-19,acquisition,acquirer,Alstom S,"CCI approves acquisition of sole control over Bombardier Transportation’s by Alstom S.A., AND acquisition of approximately 18% and 3% share capital of Alstom S.A. by Caisse de dépôt et placement du Québec (CDPQ) and Bomb...",https://pib.gov.in/PressReleasePage.aspx?PRID=1656565
2020-08-27,acquisition,target,compulsorily convertible preference shares and equity of Nxtra Data Limited,CCI approves proposed acquisition of compulsorily convertible preference shares and equity of Nxtra Data Limited by Comfort Investments II.,https://pib.gov.in/PressReleasePage.aspx?PRID=1648955
2020-08-27,acquisition,acquirer,Comfort Investments II,CCI approves proposed acquisition of compulsorily convertible preference shares and equity of Nxtra Data Limited by Comfort Investments II.,https://pib.gov.in/PressReleasePage.aspx?PRID=1648955
2020-08-20,acquisition,target,C&S Electric Limited,CCI approves proposed acquisition of C&S Electric Limited by Siemens Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1647335
2020-08-20,acquisition,acquirer,Siemens Limited,CCI approves proposed acquisition of C&S Electric Limited by Siemens Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1647335
2020-07-23,acquisition,target,Krishnapatnam Port Company Limited,CCI approves acquisition of Krishnapatnam Port Company Limited by Adani Ports and Special Economic Zone Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1640560
2020-07-23,acquisition,acquirer,Adani Ports and Special Economic Zone Limited,CCI approves acquisition of Krishnapatnam Port Company Limited by Adani Ports and Special Economic Zone Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1640560
2020-06-24,acquisition,target,Jio Platforms,CCI approves acquisition of 9.99% stake in Jio Platforms by Jaadhu Holdings LLC,https://pib.gov.in/PressReleasePage.aspx?PRID=1634024
2020-06-24,acquisition,acquirer,Jaadhu Holdings LLC,CCI approves acquisition of 9.99% stake in Jio Platforms by Jaadhu Holdings LLC,https://pib.gov.in/PressReleasePage.aspx?PRID=1634024
2020-06-18,acquisition,target,Metso Oyj’s minerals business,CCI approves acquisition of Metso Oyj’s minerals business by Outotec Oyj,https://pib.gov.in/PressReleasePage.aspx?PRID=1632361
2020-06-18,acquisition,acquirer,Outotec Oyj,CCI approves acquisition of Metso Oyj’s minerals business by Outotec Oyj,https://pib.gov.in/PressReleasePage.aspx?PRID=1632361
2020-05-21,acquisition,target,Emami Cement Limited,CCI approves acquisition of Emami Cement Limited by Nuvoco Vistas Corporation Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1625859
2020-05-21,acquisition,acquirer,Nuvoco Vistas Corporation Limited,CCI approves acquisition of Emami Cement Limited by Nuvoco Vistas Corporation Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1625859
2020-04-30,acquisition,target,100% shares and control of Tech Data Corporation,CCI approves proposed acquisition of 100% shares and control of Tech Data Corporation by Tiger Midco LLC,https://pib.gov.in/PressReleasePage.aspx?PRID=1619712
2020-04-30,acquisition,acquirer,Tiger Midco LLC,CCI approves proposed acquisition of 100% shares and control of Tech Data Corporation by Tiger Midco LLC,https://pib.gov.in/PressReleasePage.aspx?PRID=1619712
2020-04-30,acquisition,target,less than 5% shareholding in Intas Pharmaceuticals Limited,CCI approves the acquisition of less than 5% shareholding in Intas Pharmaceuticals Limited by Canary Investments Limited and Link Investment Trust II,https://pib.gov.in/PressReleasePage.aspx?PRID=1619715
2020-04-30,acquisition,acquirer,Canary Investments Limited and Link Investment Trust II,CCI approves the acquisition of less than 5% shareholding in Intas Pharmaceuticals Limited by Canary Investments Limited and Link Investment Trust II,https://pib.gov.in/PressReleasePage.aspx?PRID=1619715
2020-04-24,acquisition,target,majority shareholding in B.M.M Ispat Limited,CCI approves acquisition of majority shareholding in B.M.M Ispat Limited by JSW Projects Limited.,https://pib.gov.in/PressReleasePage.aspx?PRID=1617874
2020-04-24,acquisition,acquirer,JSW Projects Limited,CCI approves acquisition of majority shareholding in B.M.M Ispat Limited by JSW Projects Limited.,https://pib.gov.in/PressReleasePage.aspx?PRID=1617874
2020-04-13,acquisition,target,9.93% stake,CCI approves proposed acquisition of 9.93% stake by Emerald Sage Investment Limited in Apollo Tyres Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1614103
2020-04-13,acquisition,acquirer,Emerald Sage Investment Limited in Apollo Tyres Limited,CCI approves proposed acquisition of 9.93% stake by Emerald Sage Investment Limited in Apollo Tyres Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1614103
2020-04-07,acquisition,target,GMR Kamalanga Energy Limited,CCI approves acquisition of GMR Kamalanga Energy Limited by JSW Energy Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1612023
2020-04-07,acquisition,acquirer,JSW Energy Limited,CCI approves acquisition of GMR Kamalanga Energy Limited by JSW Energy Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1612023
2020-03-11,acquisition,target,Hero FinCorp Limited,CCI approves acquisition of additional equity shares in Hero FinCorp Limited by Otter Limited and Link Investment Trust,https://pib.gov.in/PressReleasePage.aspx?PRID=1606025
2020-03-11,acquisition,acquirer,Otter Limited and Link Investment Trust,CCI approves acquisition of additional equity shares in Hero FinCorp Limited by Otter Limited and Link Investment Trust,https://pib.gov.in/PressReleasePage.aspx?PRID=1606025
2020-03-11,acquisition,target,Teesta Urja Limited,CCI approves acquisition of Teesta Urja Limited by Greenko Mauritius,https://pib.gov.in/PressReleasePage.aspx?PRID=1606026
2020-03-11,acquisition,acquirer,Greenko Mauritius,CCI approves acquisition of Teesta Urja Limited by Greenko Mauritius,https://pib.gov.in/PressReleasePage.aspx?PRID=1606026
2020-02-24,acquisition,target,100% of issued and paid-up share capital of NEEPCO,CCI approves acquisition of 100% of issued and paid-up share capital of NEEPCO by NTPC,https://pib.gov.in/PressReleasePage.aspx?PRID=1604216
2020-02-24,acquisition,acquirer,NTPC,CCI approves acquisition of 100% of issued and paid-up share capital of NEEPCO by NTPC,https://pib.gov.in/PressReleasePage.aspx?PRID=1604216
2019-12-27,acquisition,target,shares in My Home Industries,CCI approves acquisition of shares in My Home Industries by My Home Constructions and its affiliates,https://pib.gov.in/PressReleasePage.aspx?PRID=1597833
2019-12-27,acquisition,acquirer,My Home Constructions and its affiliates,CCI approves acquisition of shares in My Home Industries by My Home Constructions and its affiliates,https://pib.gov.in/PressReleasePage.aspx?PRID=1597833
2019-12-13,acquisition,target,shares in SBI General Insurance,CCI approves acquisition of shares in SBI General Insurance by Honey Wheat,https://pib.gov.in/PressReleasePage.aspx?PRID=1596407
2019-12-13,acquisition,acquirer,Honey Wheat,CCI approves acquisition of shares in SBI General Insurance by Honey Wheat,https://pib.gov.in/PressReleasePage.aspx?PRID=1596407
2019-12-13,acquisition,target,shares in SBI General Insurance,CCI approves acquisition of shares in SBI General Insurance by Napean Opportunities LLP,https://pib.gov.in/PressReleasePage.aspx?PRID=1596408
2019-12-13,acquisition,acquirer,Napean Opportunities LLP,CCI approves acquisition of shares in SBI General Insurance by Napean Opportunities LLP,https://pib.gov.in/PressReleasePage.aspx?PRID=1596408
2019-12-10,acquisition,target,stake in Future Supply,CCI approves acquisition of stake in Future Supply by Nippon Express,https://pib.gov.in/PressReleasePage.aspx?PRID=1595766
2019-12-10,acquisition,acquirer,Nippon Express,CCI approves acquisition of stake in Future Supply by Nippon Express,https://pib.gov.in/PressReleasePage.aspx?PRID=1595766
2019-11-28,acquisition,target,37.40% of the paid up share capital and joint control of Adani Gas Limited,CCI approves acquisition of 37.40% of the paid up share capital and joint control of Adani Gas Limited by Total Holdings SAS,https://pib.gov.in/PressReleasePage.aspx?PRID=1594097
2019-11-28,acquisition,acquirer,Total Holdings SAS,CCI approves acquisition of 37.40% of the paid up share capital and joint control of Adani Gas Limited by Total Holdings SAS,https://pib.gov.in/PressReleasePage.aspx?PRID=1594097
2019-11-26,acquisition,target,Suzuki Motor Corporation (SMC) by Toyota Motor Corporation (TMC) and the acquisition of 0.24% shareholding in TMC,CCI approves acquisition of 4.94% shareholding in Suzuki Motor Corporation (SMC) by Toyota Motor Corporation (TMC) and the acquisition of 0.24% shareholding in TMC by SMC,https://pib.gov.in/PressReleasePage.aspx?PRID=1593589
2019-11-26,acquisition,acquirer,SMC,CCI approves acquisition of 4.94% shareholding in Suzuki Motor Corporation (SMC) by Toyota Motor Corporation (TMC) and the acquisition of 0.24% shareholding in TMC by SMC,https://pib.gov.in/PressReleasePage.aspx?PRID=1593589
2019-11-18,acquisition,target,the ‘Plates & Coils Mill Division’ of Welspun Corp Limited,CCI approves the acquisition of the ‘Plates & Coils Mill Division’ of Welspun Corp Limited by Laptev Finance Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1592079
2019-11-18,acquisition,acquirer,Laptev Finance Private Limited,CCI approves the acquisition of the ‘Plates & Coils Mill Division’ of Welspun Corp Limited by Laptev Finance Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1592079
2019-10-24,acquisition,target,Aditya Birla Capital Limited,"CCI approves acquisition of 4.15% of the shareholding in Aditya Birla Capital Limited by Jomei Investments Ltd. of Combination under Section 31(1) of the Competition Act, 2002",https://pib.gov.in/PressReleasePage.aspx?PRID=1589095
2019-10-24,acquisition,acquirer,Jomei Investments Ltd,"CCI approves acquisition of 4.15% of the shareholding in Aditya Birla Capital Limited by Jomei Investments Ltd. of Combination under Section 31(1) of the Competition Act, 2002",https://pib.gov.in/PressReleasePage.aspx?PRID=1589095
